respondent_id,treatment,group,treat_market,treat_incentive,treatment_1,treatment_2,treatment_3,party_id_7pt,party_code,is_republican,age,education,bachelors_or_higher,bachelors_or_higher_missing,gender,male,occupation_field,employment_status,fulltime_or_business_owner,fulltime_or_business_owner_missing,hispanic,household_income,household_income_midpoint_imputed,household_income_prefer_not_say,race,race_white,race_black,prior_awareness,prior_awareness_missing,prior_participation,prior_participation_missing,attention_check,Flag_Dropped_Before_Post,Flag_Failed_Attention,Flag_Speeder,Flag_StraightLiner,Flag_Age_OutOfRange,Flag_Resolved_Workforce_Market,Flag_Event2_Excluded_Missing_Market,f_pre_E1,f_E1,m_E1,included_E1,dev_E1,abs_market_dist_E1,pre_included_E1,pre_dev_E1,pre_abs_market_dist_E1,market_movement_E1,f_pre_E2,f_E2,m_E2,included_E2,dev_E2,abs_market_dist_E2,pre_included_E2,pre_dev_E2,pre_abs_market_dist_E2,market_movement_E2,f_pre_E3,f_E3,m_E3,included_E3,dev_E3,abs_market_dist_E3,pre_included_E3,pre_dev_E3,pre_abs_market_dist_E3,market_movement_E3,f_pre_E4,f_E4,m_E4,included_E4,dev_E4,abs_market_dist_E4,pre_included_E4,pre_dev_E4,pre_abs_market_dist_E4,market_movement_E4,dev_mean,n_dev_events,abs_market_dist_mean,n_abs_market_dist_events,pre_dev_mean,n_pre_dev_events,pre_abs_market_dist_mean,n_pre_abs_market_dist_events,market_movement_mean,n_market_movement_events,pre_dev_mean_imputed,Flag_Control_Market_Imputed_E1,Flag_Control_Market_Imputed_E2,Flag_Control_Market_Imputed_E3,Flag_Control_Market_Imputed_E4
996,1,information_only,1,0,1,0,0,1.0,-1,0,28.0,bachelors_degree,1,0,woman,0,legal,student,0,0,0,$20_000_$29_999,25000.0,0,korean,0,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.4,0.07,0.545,1,-0.47500000000000003,0.47500000000000003,1,-0.14500000000000002,0.14500000000000002,-0.33,0.22,0.17,0.475,1,-0.30499999999999994,0.30499999999999994,1,-0.255,0.255,-0.04999999999999993,0.5,0.56,0.565,1,-0.004999999999999893,0.004999999999999893,1,-0.06499999999999995,0.06499999999999995,0.06000000000000005,0.5,0.88,0.885,1,-0.0050000000000000044,0.0050000000000000044,1,-0.385,0.385,0.38,-0.19749999999999998,4,0.19749999999999998,4,-0.2125,4,0.2125,4,0.015000000000000027,4,0,0,0,0,0
997,2,accuracy_incentive,1,1,0,1,0,2.0,-1,0,38.0,some_college,0,0,woman,0,transportation_distribution_and_logistics,full_time,1,0,1,$100_000_$124_999,112500.0,0,white,1,0,1.0,0,1.0,0,64.0,0,0,0,0,0,0,0,0.58,0.92,0.545,1,0.375,0.375,1,0.03499999999999992,0.03499999999999992,-0.3400000000000001,0.64,0.7,0.475,1,0.22499999999999998,0.22499999999999998,1,0.16500000000000004,0.16500000000000004,-0.05999999999999994,0.21,0.2,0.565,1,-0.36499999999999994,0.36499999999999994,1,-0.355,0.355,-0.009999999999999953,0.7,0.91,0.885,1,0.025000000000000022,0.025000000000000022,1,-0.18500000000000005,0.18500000000000005,0.16000000000000003,0.06500000000000002,4,0.24749999999999997,4,-0.08500000000000002,4,0.185,4,-0.062499999999999986,4,0,0,0,0,0
998,1,information_only,1,0,1,0,0,6.0,1,1,69.0,bachelors_degree,1,0,man,1,science_technology_engineering_and_mathematics,retired,0,0,0,$125_000_$149_999,137500.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.06,0.02,0.545,1,-0.525,0.525,1,-0.48500000000000004,0.48500000000000004,-0.03999999999999998,0.7,0.79,0.475,1,0.31500000000000006,0.31500000000000006,1,0.22499999999999998,0.22499999999999998,-0.09000000000000008,0.7,0.78,0.565,1,0.21500000000000008,0.21500000000000008,1,0.135,0.135,-0.08000000000000007,0.82,0.83,0.885,1,-0.05500000000000005,0.05500000000000005,1,-0.06500000000000006,0.06500000000000006,0.010000000000000009,-0.012499999999999983,4,0.2775000000000001,4,-0.04750000000000003,4,0.2275,4,-0.05000000000000003,4,0,0,0,0,0
999,1,information_only,1,0,1,0,0,4.0,0,0,24.0,associate_degree,0,0,man,1,information_technology,part_time,0,0,1,$20_000_$29_999,25000.0,0,white,1,0,0.0,1,0.0,0,64.0,0,0,0,0,0,0,0,0.24,0.55,0.545,1,0.0050000000000000044,0.0050000000000000044,1,-0.30500000000000005,0.30500000000000005,0.30000000000000004,0.42,0.42,0.475,1,-0.05499999999999999,0.05499999999999999,1,-0.05499999999999999,0.05499999999999999,0.0,0.4,0.56,0.565,1,-0.004999999999999893,0.004999999999999893,1,-0.16499999999999992,0.16499999999999992,0.16000000000000003,0.45,0.88,0.885,1,-0.0050000000000000044,0.0050000000000000044,1,-0.435,0.435,0.43,-0.014999999999999972,4,0.017499999999999974,4,-0.24,4,0.24,4,0.22250000000000003,4,0,0,0,0,0
1000,3,betting_frame,1,1,0,0,1,6.0,1,1,40.0,bachelors_degree,1,0,man,1,finance,full_time,1,0,1,$100_000_$124_999,112500.0,0,white,1,0,1.0,0,1.0,0,64.0,0,0,0,0,0,0,0,0.55,0.61,0.545,1,0.06499999999999995,0.06499999999999995,1,0.0050000000000000044,0.0050000000000000044,-0.05999999999999994,0.22,0.39,0.475,1,-0.08499999999999996,0.08499999999999996,1,-0.255,0.255,0.17000000000000004,0.15,0.49,0.565,1,-0.07499999999999996,0.07499999999999996,1,-0.4149999999999999,0.4149999999999999,0.33999999999999997,0.34,0.85,0.885,1,-0.03500000000000003,0.03500000000000003,1,-0.5449999999999999,0.5449999999999999,0.5099999999999999,-0.0325,4,0.06499999999999997,4,-0.3025,4,0.30499999999999994,4,0.24,4,0,0,0,0,0
1001,2,accuracy_incentive,1,1,0,1,0,4.0,0,0,42.0,associate_degree,0,0,woman,0,business_management_and_administration,part_time,0,0,0,$50_000_$59_999,55000.0,0,asian_indian,0,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,1.0,1.0,0.545,1,0.45499999999999996,0.45499999999999996,1,0.45499999999999996,0.45499999999999996,0.0,0.0,0.25,0.475,1,-0.22499999999999998,0.22499999999999998,1,-0.475,0.475,0.25,0.1,0.24,0.565,1,-0.32499999999999996,0.32499999999999996,1,-0.46499999999999997,0.46499999999999997,0.14,0.5,1.0,0.885,1,0.11499999999999999,0.11499999999999999,1,-0.385,0.385,0.27,0.0050000000000000044,4,0.27999999999999997,4,-0.2175,4,0.445,4,0.165,4,0,0,0,0,0
1002,1,information_only,1,0,1,0,0,7.0,1,1,26.0,associate_degree,0,0,woman,0,retail,full_time,1,0,1,$100_000_$124_999,112500.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.4,0.4,0.545,1,-0.14500000000000002,0.14500000000000002,1,-0.14500000000000002,0.14500000000000002,0.0,0.35,0.58,0.475,1,0.10499999999999998,0.10499999999999998,1,-0.125,0.125,0.020000000000000018,0.87,0.77,0.565,1,0.20500000000000007,0.20500000000000007,1,0.30500000000000005,0.30500000000000005,0.09999999999999998,0.58,0.73,0.885,1,-0.15500000000000003,0.15500000000000003,1,-0.30500000000000005,0.30500000000000005,0.15000000000000002,0.0025000000000000022,4,0.15250000000000002,4,-0.0675,4,0.22000000000000003,4,0.0675,4,0,0,0,0,0
1003,3,betting_frame,1,1,0,0,1,4.0,0,0,49.0,bachelors_degree,1,0,woman,0,finance,full_time,1,0,0,$100_000_$124_999,112500.0,0,black_or_african_american,0,1,0.0,0,0.0,0,50.0,0,1,0,0,0,0,0,0.42,0.31,0.545,1,-0.23500000000000004,0.23500000000000004,1,-0.12500000000000006,0.12500000000000006,-0.10999999999999999,0.35,0.3,0.475,1,-0.175,0.175,1,-0.125,0.125,-0.04999999999999999,0.47,0.36,0.565,1,-0.20499999999999996,0.20499999999999996,1,-0.09499999999999997,0.09499999999999997,-0.10999999999999999,0.49,0.54,0.885,1,-0.345,0.345,1,-0.395,0.395,0.050000000000000044,-0.24,4,0.24,4,-0.185,4,0.185,4,-0.05499999999999998,4,0,0,0,0,0
1004,1,information_only,1,0,1,0,0,1.0,-1,0,83.0,some_college,0,0,man,1,retired,retired,0,0,0,$50_000_$59_999,55000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.8,0.55,0.545,1,0.0050000000000000044,0.0050000000000000044,1,0.255,0.255,0.25,0.5,0.4,0.475,1,-0.07499999999999996,0.07499999999999996,1,0.025000000000000022,0.025000000000000022,-0.04999999999999993,0.4,0.5,0.565,1,-0.06499999999999995,0.06499999999999995,1,-0.16499999999999992,0.16499999999999992,0.09999999999999998,0.4,0.6,0.885,1,-0.28500000000000003,0.28500000000000003,1,-0.485,0.485,0.19999999999999996,-0.10499999999999998,4,0.10749999999999998,4,-0.09249999999999997,4,0.23249999999999998,4,0.125,4,0,0,0,0,0
1005,1,information_only,1,0,1,0,0,2.0,-1,0,72.0,bachelors_degree,1,0,man,1,retired,retired,0,0,0,$10_000_$19_999,15000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.85,0.44,0.545,1,-0.10500000000000004,0.10500000000000004,1,0.30499999999999994,0.30499999999999994,0.1999999999999999,0.2,0.36,0.475,1,-0.11499999999999999,0.11499999999999999,1,-0.27499999999999997,0.27499999999999997,0.15999999999999998,0.4,0.4,0.565,1,-0.16499999999999992,0.16499999999999992,1,-0.16499999999999992,0.16499999999999992,0.0,0.76,0.55,0.885,1,-0.33499999999999996,0.33499999999999996,1,-0.125,0.125,-0.20999999999999996,-0.18,4,0.18,4,-0.06499999999999999,4,0.21749999999999994,4,0.03749999999999998,4,0,0,0,0,0
1006,2,accuracy_incentive,1,1,0,1,0,1.0,-1,0,43.0,bachelors_degree,1,0,woman,0,prefer_not_to_say,unemployed,0,0,0,$40_000_$49_999,45000.0,0,korean,0,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.7,0.67,0.545,1,0.125,0.125,1,0.15499999999999992,0.15499999999999992,0.029999999999999916,0.01,0.02,0.475,1,-0.45499999999999996,0.45499999999999996,1,-0.46499999999999997,0.46499999999999997,0.010000000000000009,0.47,0.48,0.565,1,-0.08499999999999996,0.08499999999999996,1,-0.09499999999999997,0.09499999999999997,0.010000000000000009,0.48,0.64,0.885,1,-0.245,0.245,1,-0.405,0.405,0.16000000000000003,-0.16499999999999998,4,0.22749999999999998,4,-0.2025,4,0.27999999999999997,4,0.05249999999999999,4,0,0,0,0,0
1007,1,information_only,1,0,1,0,0,5.0,1,1,30.0,some_college,0,0,woman,0,other,unemployed,0,0,0,$30_000_$39_999,35000.0,0,black_or_african_american,0,1,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.56,0.57,0.545,1,0.02499999999999991,0.02499999999999991,1,0.015000000000000013,0.015000000000000013,-0.009999999999999898,0.66,0.58,0.475,1,0.10499999999999998,0.10499999999999998,1,0.18500000000000005,0.18500000000000005,0.08000000000000007,0.61,0.57,0.565,1,0.0050000000000000044,0.0050000000000000044,1,0.04500000000000004,0.04500000000000004,0.040000000000000036,0.56,0.66,0.885,1,-0.22499999999999998,0.22499999999999998,1,-0.32499999999999996,0.32499999999999996,0.09999999999999998,-0.02250000000000002,4,0.08999999999999997,4,-0.019999999999999962,4,0.14250000000000002,4,0.05250000000000005,4,0,0,0,0,0
1008,3,betting_frame,1,1,0,0,1,4.0,0,0,33.0,bachelors_degree,1,0,woman,0,other,student,0,0,0,$10_000_$19_999,15000.0,0,an_ethnicity_not_listed_here,0,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.35,0.61,0.545,1,0.06499999999999995,0.06499999999999995,1,-0.19500000000000006,0.19500000000000006,0.13000000000000012,0.0,0.31,0.475,1,-0.16499999999999998,0.16499999999999998,1,-0.475,0.475,0.31,0.2,0.3,0.565,1,-0.26499999999999996,0.26499999999999996,1,-0.36499999999999994,0.36499999999999994,0.09999999999999998,0.3,0.61,0.885,1,-0.275,0.275,1,-0.585,0.585,0.30999999999999994,-0.16,4,0.19249999999999998,4,-0.40499999999999997,4,0.40499999999999997,4,0.2125,4,0,0,0,0,0
1009,1,information_only,1,0,1,0,0,2.0,-1,0,72.0,some_college,0,0,man,1,arts,full_time,1,0,0,$20_000_$29_999,25000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.55,0.545,1,0.0050000000000000044,0.0050000000000000044,1,-0.04500000000000004,0.04500000000000004,0.040000000000000036,0.2,0.4,0.475,1,-0.07499999999999996,0.07499999999999996,1,-0.27499999999999997,0.27499999999999997,0.2,0.4,0.4,0.565,1,-0.16499999999999992,0.16499999999999992,1,-0.16499999999999992,0.16499999999999992,0.0,0.6,0.6,0.885,1,-0.28500000000000003,0.28500000000000003,1,-0.28500000000000003,0.28500000000000003,0.0,-0.12999999999999998,4,0.13249999999999998,4,-0.1925,4,0.1925,4,0.06000000000000001,4,0,0,0,0,0
1010,1,information_only,1,0,1,0,0,7.0,1,1,61.0,some_college,0,0,woman,0,retail,business_owner,1,0,0,$40_000_$49_999,45000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.6,0.6,0.545,1,0.05499999999999994,0.05499999999999994,1,0.05499999999999994,0.05499999999999994,0.0,0.8,0.7,0.475,1,0.22499999999999998,0.22499999999999998,1,0.32500000000000007,0.32500000000000007,0.10000000000000009,0.51,0.51,0.565,1,-0.05499999999999994,0.05499999999999994,1,-0.05499999999999994,0.05499999999999994,0.0,0.75,0.75,0.885,1,-0.135,0.135,1,-0.135,0.135,0.0,0.022499999999999992,4,0.11749999999999997,4,0.047500000000000014,4,0.1425,4,0.025000000000000022,4,0,0,0,0,0
1011,1,information_only,1,0,1,0,0,4.0,0,0,34.0,high_school,0,0,woman,0,retail,unemployed,0,0,1,$10_000_$19_999,15000.0,0,an_ethnicity_not_listed_here,0,0,0.0,1,0.0,0,64.0,0,0,0,0,0,0,0,0.81,0.6,0.545,1,0.05499999999999994,0.05499999999999994,1,0.265,0.265,0.21000000000000008,0.0,0.39,0.475,1,-0.08499999999999996,0.08499999999999996,1,-0.475,0.475,0.39,0.41,0.83,0.565,1,0.265,0.265,1,-0.15499999999999997,0.15499999999999997,-0.11000000000000004,0.69,1.0,0.885,1,0.11499999999999999,0.11499999999999999,1,-0.19500000000000006,0.19500000000000006,0.08000000000000007,0.0875,4,0.12999999999999998,4,-0.14,4,0.2725,4,0.14250000000000002,4,0,0,0,0,0
1012,2,accuracy_incentive,1,1,0,1,0,2.0,-1,0,46.0,professional_degree,1,0,woman,0,government_and_public_administration,full_time,1,0,0,$225_000_$249_999,237500.0,0,black_or_african_american,0,1,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.71,0.6,0.545,1,0.05499999999999994,0.05499999999999994,1,0.16499999999999992,0.16499999999999992,0.10999999999999999,0.17,0.34,0.475,1,-0.13499999999999995,0.13499999999999995,1,-0.30499999999999994,0.30499999999999994,0.16999999999999998,0.66,0.54,0.565,1,-0.02499999999999991,0.02499999999999991,1,0.09500000000000008,0.09500000000000008,0.07000000000000017,0.48,0.44,0.885,1,-0.445,0.445,1,-0.405,0.405,-0.03999999999999998,-0.13749999999999998,4,0.16499999999999995,4,-0.11249999999999999,4,0.2425,4,0.07750000000000004,4,0,0,0,0,0
1013,1,information_only,1,0,1,0,0,1.0,-1,0,68.0,high_school,0,0,woman,0,medicine,part_time,0,0,0,$90_000_$99_999,95000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.4,0.545,1,-0.14500000000000002,0.14500000000000002,1,-0.04500000000000004,0.04500000000000004,-0.09999999999999998,0.3,0.3,0.475,1,-0.175,0.175,1,-0.175,0.175,0.0,0.5,0.5,0.565,1,-0.06499999999999995,0.06499999999999995,1,-0.06499999999999995,0.06499999999999995,0.0,0.4,0.5,0.885,1,-0.385,0.385,1,-0.485,0.485,0.09999999999999998,-0.1925,4,0.1925,4,-0.1925,4,0.1925,4,0.0,4,0,0,0,0,0
1014,1,information_only,1,0,1,0,0,3.0,-1,0,36.0,bachelors_degree,1,0,man,1,education_and_training,full_time,1,0,0,$70_000_$79_999,75000.0,0,black_or_african_american,0,1,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.45,0.6,0.545,1,0.05499999999999994,0.05499999999999994,1,-0.09500000000000003,0.09500000000000003,0.04000000000000009,0.8,0.58,0.475,1,0.10499999999999998,0.10499999999999998,1,0.32500000000000007,0.32500000000000007,0.22000000000000008,0.36,0.31,0.565,1,-0.25499999999999995,0.25499999999999995,1,-0.20499999999999996,0.20499999999999996,-0.04999999999999999,0.2,0.75,0.885,1,-0.135,0.135,1,-0.685,0.685,0.55,-0.05750000000000001,4,0.13749999999999996,4,-0.16499999999999998,4,0.3275,4,0.19000000000000006,4,0,0,0,0,0
1015,1,information_only,1,0,1,0,0,1.0,-1,0,78.0,masters_degree,1,0,woman,0,prefer_not_to_say,prefer_not_to_say,0,1,0,$30_000_$39_999,35000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.6,0.4,0.545,1,-0.14500000000000002,0.14500000000000002,1,0.05499999999999994,0.05499999999999994,-0.09000000000000008,0.5,0.74,0.475,1,0.265,0.265,1,0.025000000000000022,0.025000000000000022,-0.24,0.5,0.5,0.565,1,-0.06499999999999995,0.06499999999999995,1,-0.06499999999999995,0.06499999999999995,0.0,0.3,0.4,0.885,1,-0.485,0.485,1,-0.585,0.585,0.09999999999999998,-0.10749999999999998,4,0.24,4,-0.1425,4,0.18249999999999997,4,-0.05750000000000002,4,0,0,0,0,0
1016,3,betting_frame,1,1,0,0,1,5.0,1,1,28.0,high_school,0,0,woman,0,other,not_in_paid_work,0,0,0,less_than_$10_000,5000.0,0,black_or_african_american,0,1,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.49,0.545,1,-0.05500000000000005,0.05500000000000005,1,-0.04500000000000004,0.04500000000000004,-0.010000000000000009,0.3,0.3,0.475,1,-0.175,0.175,1,-0.175,0.175,0.0,0.7,0.71,0.565,1,0.14500000000000002,0.14500000000000002,1,0.135,0.135,-0.010000000000000009,0.7,0.7,0.885,1,-0.18500000000000005,0.18500000000000005,1,-0.18500000000000005,0.18500000000000005,0.0,-0.06750000000000002,4,0.14,4,-0.06750000000000002,4,0.135,4,-0.0050000000000000044,4,0,0,0,0,0
1017,0,control,0,0,0,0,0,1.0,-1,0,49.0,high_school,0,0,woman,0,other,business_owner,1,0,0,$20_000_$29_999,25000.0,0,black_or_african_american,0,1,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.3,0.1,0.545,1,-0.44500000000000006,0.44500000000000006,1,-0.24500000000000005,0.24500000000000005,-0.2,0.2,0.2,0.475,1,-0.27499999999999997,0.27499999999999997,1,-0.27499999999999997,0.27499999999999997,0.0,0.5,0.5,0.565,1,-0.06499999999999995,0.06499999999999995,1,-0.06499999999999995,0.06499999999999995,0.0,0.5,0.5,0.885,1,-0.385,0.385,1,-0.385,0.385,0.0,-0.2925,4,0.2925,4,-0.2425,4,0.2425,4,-0.05,4,0,0,0,0,0
1018,3,betting_frame,1,1,0,0,1,1.0,-1,0,34.0,bachelors_degree,1,0,man,1,retail,unemployed,0,0,0,$60_000_$69_999,65000.0,0,black_or_african_american,0,1,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.4,0.58,0.545,1,0.03499999999999992,0.03499999999999992,1,-0.14500000000000002,0.14500000000000002,0.1100000000000001,0.2,0.49,0.475,1,0.015000000000000013,0.015000000000000013,1,-0.27499999999999997,0.27499999999999997,0.25999999999999995,0.6,0.6,0.565,1,0.03500000000000003,0.03500000000000003,1,0.03500000000000003,0.03500000000000003,0.0,0.74,0.9,0.885,1,0.015000000000000013,0.015000000000000013,1,-0.14500000000000002,0.14500000000000002,0.13,0.024999999999999994,4,0.024999999999999994,4,-0.1325,4,0.15000000000000002,4,0.125,4,0,0,0,0,0
1019,0,control,0,0,0,0,0,7.0,1,1,75.0,bachelors_degree,1,0,man,1,finance,full_time,1,0,0,$150_000_$174_999,162500.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.25,0.24,0.545,1,-0.30500000000000005,0.30500000000000005,1,-0.29500000000000004,0.29500000000000004,-0.010000000000000009,0.76,0.76,0.475,1,0.28500000000000003,0.28500000000000003,1,0.28500000000000003,0.28500000000000003,0.0,0.77,0.78,0.565,1,0.21500000000000008,0.21500000000000008,1,0.20500000000000007,0.20500000000000007,-0.010000000000000009,0.76,0.75,0.885,1,-0.135,0.135,1,-0.125,0.125,-0.010000000000000009,0.015000000000000013,4,0.23500000000000004,4,0.017500000000000016,4,0.22750000000000004,4,-0.007500000000000007,4,0,0,0,0,0
1020,0,control,0,0,0,0,0,1.0,-1,0,29.0,some_college,0,0,woman,0,information_technology,full_time,1,0,0,$30_000_$39_999,35000.0,0,black_or_african_american,0,1,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.5,0.545,1,-0.04500000000000004,0.04500000000000004,1,-0.04500000000000004,0.04500000000000004,0.0,0.1,0.0,0.475,1,-0.475,0.475,1,-0.375,0.375,-0.09999999999999998,0.4,0.5,0.565,1,-0.06499999999999995,0.06499999999999995,1,-0.16499999999999992,0.16499999999999992,0.09999999999999998,0.5,0.6,0.885,1,-0.28500000000000003,0.28500000000000003,1,-0.385,0.385,0.09999999999999998,-0.2175,4,0.2175,4,-0.2425,4,0.2425,4,0.024999999999999994,4,0,0,0,0,0
1021,3,betting_frame,1,1,0,0,1,1.0,-1,0,27.0,masters_degree,1,0,man,1,other,part_time,0,0,1,$30_000_$39_999,35000.0,0,an_ethnicity_not_listed_here,0,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.45,0.38,0.545,1,-0.16500000000000004,0.16500000000000004,1,-0.09500000000000003,0.09500000000000003,-0.07,0.26,0.2,0.475,1,-0.27499999999999997,0.27499999999999997,1,-0.21499999999999997,0.21499999999999997,-0.06,0.52,0.53,0.565,1,-0.03499999999999992,0.03499999999999992,1,-0.04499999999999993,0.04499999999999993,0.010000000000000009,0.3,0.67,0.885,1,-0.21499999999999997,0.21499999999999997,1,-0.585,0.585,0.37,-0.1725,4,0.1725,4,-0.235,4,0.235,4,0.0625,4,0,0,0,0,0
1022,3,betting_frame,1,1,0,0,1,2.0,-1,0,30.0,bachelors_degree,1,0,man,1,medicine,full_time,1,0,0,$100_000_$124_999,112500.0,0,japanese,0,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.88,0.61,0.545,1,0.06499999999999995,0.06499999999999995,1,0.33499999999999996,0.33499999999999996,0.27,0.1,0.3,0.475,1,-0.175,0.175,1,-0.375,0.375,0.2,0.51,0.64,0.565,1,0.07500000000000007,0.07500000000000007,1,-0.05499999999999994,0.05499999999999994,-0.02000000000000013,0.7,0.91,0.885,1,0.025000000000000022,0.025000000000000022,1,-0.18500000000000005,0.18500000000000005,0.16000000000000003,-0.0024999999999999883,4,0.085,4,-0.07,4,0.2375,4,0.15249999999999997,4,0,0,0,0,0
1023,1,information_only,1,0,1,0,0,1.0,-1,0,32.0,bachelors_degree,1,0,man,1,science_technology_engineering_and_mathematics,full_time,1,0,0,$50_000_$59_999,55000.0,0,black_or_african_american,0,1,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.55,0.545,1,0.0050000000000000044,0.0050000000000000044,1,-0.04500000000000004,0.04500000000000004,0.040000000000000036,0.12,0.26,0.475,1,-0.21499999999999997,0.21499999999999997,1,-0.355,0.355,0.14,0.22,0.29,0.565,1,-0.27499999999999997,0.27499999999999997,1,-0.345,0.345,0.07,0.29,0.5,0.885,1,-0.385,0.385,1,-0.595,0.595,0.20999999999999996,-0.21749999999999997,4,0.21999999999999997,4,-0.33499999999999996,4,0.33499999999999996,4,0.115,4,0,0,0,0,0
1024,3,betting_frame,1,1,0,0,1,2.0,-1,0,31.0,associate_degree,0,0,woman,0,information_technology,part_time,0,0,1,$90_000_$99_999,95000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.66,0.6,0.545,1,0.05499999999999994,0.05499999999999994,1,0.11499999999999999,0.11499999999999999,0.06000000000000005,0.29,0.41,0.475,1,-0.065,0.065,1,-0.185,0.185,0.12,0.69,0.37,0.565,1,-0.19499999999999995,0.19499999999999995,1,0.125,0.125,-0.06999999999999995,0.13,0.69,0.885,1,-0.19500000000000006,0.19500000000000006,1,-0.755,0.755,0.5599999999999999,-0.10000000000000002,4,0.1275,4,-0.175,4,0.295,4,0.1675,4,0,0,0,0,0
1025,3,betting_frame,1,1,0,0,1,3.0,-1,0,40.0,bachelors_degree,1,0,man,1,other,student,0,0,0,$20_000_$29_999,25000.0,0,an_ethnicity_not_listed_here,0,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.75,1.0,0.545,1,0.45499999999999996,0.45499999999999996,1,0.20499999999999996,0.20499999999999996,-0.25,0.25,0.2,0.475,1,-0.27499999999999997,0.27499999999999997,1,-0.22499999999999998,0.22499999999999998,-0.04999999999999999,0.2,0.35,0.565,1,-0.21499999999999997,0.21499999999999997,1,-0.36499999999999994,0.36499999999999994,0.14999999999999997,0.6,0.85,0.885,1,-0.03500000000000003,0.03500000000000003,1,-0.28500000000000003,0.28500000000000003,0.25,-0.0175,4,0.245,4,-0.16749999999999998,4,0.27,4,0.024999999999999994,4,0,0,0,0,0
1026,3,betting_frame,1,1,0,0,1,6.0,1,1,40.0,some_college,0,0,woman,0,marketing_and_sales,full_time,1,0,1,less_than_$10_000,5000.0,0,an_ethnicity_not_listed_here,0,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.33,0.56,0.545,1,0.015000000000000013,0.015000000000000013,1,-0.21500000000000002,0.21500000000000002,0.2,0.22,0.41,0.475,1,-0.065,0.065,1,-0.255,0.255,0.19,0.49,0.54,0.565,1,-0.02499999999999991,0.02499999999999991,1,-0.07499999999999996,0.07499999999999996,0.050000000000000044,0.38,0.75,0.885,1,-0.135,0.135,1,-0.505,0.505,0.37,-0.05249999999999998,4,0.059999999999999984,4,-0.26249999999999996,4,0.26249999999999996,4,0.2025,4,0,0,0,0,0
1027,3,betting_frame,1,1,0,0,1,1.0,-1,0,70.0,some_college,0,0,woman,0,retail,part_time,0,0,0,$80_000_$89_999,85000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.71,0.97,0.545,1,0.42499999999999993,0.42499999999999993,1,0.16499999999999992,0.16499999999999992,-0.26,0.2,0.03,0.475,1,-0.44499999999999995,0.44499999999999995,1,-0.27499999999999997,0.27499999999999997,-0.16999999999999998,0.5,0.63,0.565,1,0.06500000000000006,0.06500000000000006,1,-0.06499999999999995,0.06499999999999995,-1.1102230246251565e-16,0.62,1.0,0.885,1,0.11499999999999999,0.11499999999999999,1,-0.265,0.265,0.15000000000000002,0.04000000000000001,4,0.26249999999999996,4,-0.11,4,0.19249999999999998,4,-0.07000000000000002,4,0,0,0,0,0
1028,0,control,0,0,0,0,0,1.0,-1,0,69.0,bachelors_degree,1,0,woman,0,information_technology,part_time,0,0,0,$20_000_$29_999,25000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.51,0.5,0.545,1,-0.04500000000000004,0.04500000000000004,1,-0.03500000000000003,0.03500000000000003,-0.010000000000000009,0.0,0.0,0.475,1,-0.475,0.475,1,-0.475,0.475,0.0,0.1,0.1,0.565,1,-0.46499999999999997,0.46499999999999997,1,-0.46499999999999997,0.46499999999999997,0.0,0.5,0.5,0.885,1,-0.385,0.385,1,-0.385,0.385,0.0,-0.3425,4,0.3425,4,-0.33999999999999997,4,0.33999999999999997,4,-0.0025000000000000022,4,0,0,0,0,0
